LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Tue Mar 04 23:23:26 -0500 2025
 4028 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 0.000000 140.000000  xlo xhi
 0.000000 140.000000  ylo yhi
 0.000000 140.000000  zlo zhi

# Pair Coeffs
#
# 1  AL3

 Masses

 1 26.981539 # AL3

 Atoms # atomic

437 1 55.862999 53.844002 74.039001 # AL3
438 1 57.882999 51.823997 74.039001 # AL3
439 1 57.882999 53.844002 72.019997 # AL3
440 1 55.862999 51.823997 76.057999 # AL3
441 1 55.862999 53.844002 78.078003 # AL3
442 1 57.882999 51.823997 78.078003 # AL3
443 1 57.882999 53.844002 76.057999 # AL3
444 1 55.862999 53.844002 82.116997 # AL3
445 1 57.882999 51.823997 82.116997 # AL3
446 1 57.882999 53.844002 80.097000 # AL3
447 1 57.882999 53.844002 84.137001 # AL3
448 1 55.862999 57.882999 53.844002 # AL3
449 1 57.882999 55.862999 53.844002 # AL3
450 1 57.882999 57.882999 51.823997 # AL3
451 1 55.862999 55.862999 55.862999 # AL3
452 1 55.862999 57.882999 57.882999 # AL3
453 1 57.882999 55.862999 57.882999 # AL3
454 1 57.882999 57.882999 55.862999 # AL3
455 1 55.862999 55.862999 59.903000 # AL3
456 1 55.862999 57.882999 61.922001 # AL3
457 1 57.882999 55.862999 61.922001 # AL3
458 1 57.882999 57.882999 59.903000 # AL3
459 1 55.862999 55.862999 63.942001 # AL3
460 1 55.862999 57.882999 65.960999 # AL3
461 1 57.882999 55.862999 65.960999 # AL3
462 1 57.882999 57.882999 63.942001 # AL3
463 1 55.862999 55.862999 67.980003 # AL3
464 1 55.862999 57.882999 70.000000 # AL3
465 1 57.882999 55.862999 70.000000 # AL3
466 1 57.882999 57.882999 67.980003 # AL3
467 1 55.862999 55.862999 72.019997 # AL3
468 1 55.862999 57.882999 74.039001 # AL3
469 1 57.882999 55.862999 74.039001 # AL3
470 1 57.882999 57.882999 72.019997 # AL3
471 1 55.862999 55.862999 76.057999 # AL3
472 1 55.862999 57.882999 78.078003 # AL3
473 1 57.882999 55.862999 78.078003 # AL3
474 1 57.882999 57.882999 76.057999 # AL3
475 1 55.862999 55.862999 80.097000 # AL3
476 1 55.862999 57.882999 82.116997 # AL3
477 1 57.882999 55.862999 82.116997 # AL3
478 1 57.882999 57.882999 80.097000 # AL3
479 1 55.862999 55.862999 84.137001 # AL3
480 1 55.862999 57.882999 86.155998 # AL3
481 1 57.882999 55.862999 86.155998 # AL3
482 1 57.882999 57.882999 84.137001 # AL3
483 1 57.882999 57.882999 88.176003 # AL3
484 1 55.862999 61.922001 53.844002 # AL3
485 1 57.882999 59.903000 53.844002 # AL3
486 1 57.882999 61.922001 51.823997 # AL3
487 1 55.862999 59.903000 55.862999 # AL3
488 1 55.862999 61.922001 57.882999 # AL3
489 1 57.882999 59.903000 57.882999 # AL3
490 1 57.882999 61.922001 55.862999 # AL3
491 1 55.862999 59.903000 59.903000 # AL3
492 1 55.862999 61.922001 61.922001 # AL3
493 1 57.882999 59.903000 61.922001 # AL3
494 1 57.882999 61.922001 59.903000 # AL3
495 1 55.862999 59.903000 63.942001 # AL3
496 1 55.862999 61.922001 65.960999 # AL3
497 1 57.882999 59.903000 65.960999 # AL3
498 1 57.882999 61.922001 63.942001 # AL3
499 1 55.862999 59.903000 67.980003 # AL3
500 1 55.862999 61.922001 70.000000 # AL3
501 1 57.882999 59.903000 70.000000 # AL3
